user_id,plan_type,start_date,mrr,churned
U55798,pro,2024-01-12,20,False
U55808,pro,2024-01-23,40,True
U55809,pro,2024-01-19,40,False
U55811,pro,2024-01-11,20,False
U55814,pro,2024-01-11,20,False
U55818,team,2024-01-27,40,False
U55819,team,2024-01-16,40,False
U55824,team,2024-01-15,20,False
U55827,pro,2024-01-11,20,False
U55836,pro,2024-01-28,20,False
U55868,pro,2024-01-10,20,True
U55869,pro,2024-01-18,20,False
U55877,team,2024-01-12,20,False
U55881,team,2024-01-29,20,True
U55883,pro,2024-01-21,40,False
U55887,pro,2024-01-10,40,False
U55889,team,2024-01-15,20,True
U55896,pro,2024-01-14,40,False
U55897,pro,2024-01-14,20,False
U55904,pro,2024-01-14,40,False
U55910,pro,2024-01-23,20,False
U55912,pro,2024-01-18,20,True
U55913,pro,2024-01-20,20,False
U55915,pro,2024-01-17,20,False
U55916,team,2024-01-23,20,False
U55918,pro,2024-01-25,40,False
U55920,team,2024-01-21,20,True
U55923,pro,2024-01-13,40,False
U55926,team,2024-01-18,40,False
U55927,pro,2024-01-18,40,True
U55931,team,2024-01-29,20,False
U55935,pro,2024-01-26,20,False
U55937,pro,2024-01-18,40,False
U55939,pro,2024-01-24,20,False
U55943,pro,2024-01-23,20,False
U55946,team,2024-01-17,20,False
U55949,team,2024-01-18,20,False
U55950,team,2024-01-25,20,False
U55956,pro,2024-01-19,20,True
U55962,team,2024-01-29,40,False
U55963,pro,2024-01-14,40,False
U55968,pro,2024-01-21,40,False
U55970,team,2024-01-23,40,False
U55971,pro,2024-01-15,20,False
U55995,pro,2024-01-15,20,False
U55996,team,2024-01-13,20,False
U56023,pro,2024-01-27,20,False
U56027,pro,2024-01-27,20,False
U56038,pro,2024-01-26,20,False
U56040,pro,2024-01-22,20,True
U56044,team,2024-01-23,20,False
U56046,pro,2024-01-23,20,True
U56058,pro,2024-01-10,20,False
U56063,pro,2024-01-22,40,False
U56073,pro,2024-01-13,20,True
U56076,pro,2024-01-14,20,False
U56083,pro,2024-01-10,20,False
U56084,pro,2024-01-20,20,True
U56100,pro,2024-01-10,20,True
U56107,team,2024-01-21,40,True
U56109,team,2024-01-21,40,False
U56113,team,2024-01-10,20,False
U56130,pro,2024-01-25,40,True
U56132,pro,2024-01-29,40,False
U56135,team,2024-01-23,20,True
U56150,team,2024-01-26,40,False
U56152,team,2024-01-24,40,True
U56155,team,2024-01-24,20,False
U56159,pro,2024-01-22,20,False
U56163,team,2024-01-25,20,False
U56165,pro,2024-01-15,20,False
U56166,pro,2024-01-26,20,False
U56170,pro,2024-01-23,20,False
U56172,pro,2024-01-13,40,False
U56175,team,2024-01-14,20,True
U56178,pro,2024-01-27,20,False
U56185,pro,2024-01-28,20,False
U56186,pro,2024-01-27,20,False
U56187,pro,2024-01-21,20,False
U56195,pro,2024-01-29,20,True
U56196,pro,2024-01-28,20,False
U56201,pro,2024-01-22,20,False
U56206,pro,2024-01-22,20,False
U56211,pro,2024-01-17,40,False
U56217,team,2024-01-16,40,False
U56230,pro,2024-01-12,20,False
U56233,pro,2024-01-15,20,False
U56238,pro,2024-01-26,20,False
U56249,pro,2024-01-15,40,False
U56270,team,2024-01-15,20,False
U56272,pro,2024-01-19,20,False
U56277,pro,2024-01-16,40,False
U56279,pro,2024-01-12,20,False
U56282,pro,2024-01-10,20,False
U56287,pro,2024-01-24,40,False
U56299,pro,2024-01-11,40,False
U56302,team,2024-01-28,20,False
U56319,pro,2024-01-15,20,False
U56325,pro,2024-01-12,40,False
U56334,team,2024-01-23,20,False
U56341,team,2024-01-17,20,False
U56342,team,2024-01-18,20,False
U56346,pro,2024-01-13,20,False
U56359,pro,2024-01-16,40,False
U56366,pro,2024-01-17,20,False
U56372,team,2024-01-25,20,False
U56373,pro,2024-01-28,20,False
U56379,pro,2024-01-27,40,False
U56390,team,2024-01-22,40,False
U56393,team,2024-01-21,20,False
U56407,pro,2024-01-13,20,False
U56420,pro,2024-01-20,20,False
U56422,team,2024-01-10,20,False
U56428,pro,2024-01-16,20,False
U56433,team,2024-01-28,20,False
U56439,pro,2024-01-23,20,False
U56444,pro,2024-01-15,40,False
U56446,pro,2024-01-14,20,False
U56459,pro,2024-01-20,20,True
U56468,team,2024-01-13,20,False
U56478,pro,2024-01-12,20,False
U56485,pro,2024-01-26,20,False
U56487,pro,2024-01-25,20,False
U56502,pro,2024-01-14,40,False
U56507,pro,2024-01-12,20,False
U56510,pro,2024-01-13,20,False
U56522,pro,2024-01-28,20,False
U56527,team,2024-01-20,20,False
U56541,pro,2024-01-18,20,False
U56546,pro,2024-01-12,20,False
U56556,team,2024-01-29,20,False
U56559,team,2024-01-17,20,True
U56564,pro,2024-01-17,20,False
U56568,team,2024-01-24,40,False
U56571,pro,2024-01-24,40,False
U56580,team,2024-01-15,20,False
U56581,team,2024-01-24,20,False
U56590,team,2024-01-20,20,False
U56592,pro,2024-01-27,20,False
U56604,pro,2024-01-25,20,False
U56606,pro,2024-01-26,20,False
U56614,pro,2024-01-20,20,False
U56616,pro,2024-01-29,40,False
U56619,pro,2024-01-25,20,False
U56620,pro,2024-01-15,20,False
U56638,pro,2024-01-18,20,False
U56648,pro,2024-01-13,20,False
U56652,pro,2024-01-18,20,False
U56656,pro,2024-01-29,20,False
U56658,pro,2024-01-24,20,False
U56664,team,2024-01-19,20,False
U56666,pro,2024-01-28,20,False
U56667,pro,2024-01-25,20,False
U56674,pro,2024-01-16,20,False
U56686,pro,2024-01-19,40,False
U56701,team,2024-01-10,20,False
U56707,pro,2024-01-27,20,False
U56726,team,2024-01-29,20,False
U56727,pro,2024-01-21,40,True
U56728,pro,2024-01-22,20,False
U56730,team,2024-01-16,20,False
U56731,team,2024-01-22,20,True
U56746,pro,2024-01-11,20,False
U56755,pro,2024-01-23,20,True
U56757,pro,2024-01-20,20,False
U56759,pro,2024-01-10,20,False
U56783,pro,2024-01-23,20,False
U56785,team,2024-01-22,20,False
U56786,team,2024-01-29,40,False
U56789,pro,2024-01-10,20,False
U56796,pro,2024-01-20,20,False
U56798,team,2024-01-25,20,False
U56805,pro,2024-01-16,40,False
U56806,team,2024-01-14,20,False
U56811,team,2024-01-11,20,False
U56813,pro,2024-01-19,20,False
U56823,pro,2024-01-24,20,False
U56835,pro,2024-01-10,20,False
U56836,pro,2024-01-21,40,False
U56853,team,2024-01-26,20,True
U56884,pro,2024-01-17,20,False
U56893,pro,2024-01-26,40,False
U56902,pro,2024-01-13,20,False
U56905,pro,2024-01-18,20,False
U56907,pro,2024-01-12,20,False
U56915,pro,2024-01-28,40,True
U56916,team,2024-01-23,20,False
U56918,pro,2024-01-28,20,False
U56923,pro,2024-01-28,20,False
U56938,pro,2024-01-23,20,False
U56947,pro,2024-01-27,20,False
U56951,team,2024-01-22,20,False
U56970,team,2024-01-17,20,False
U56972,pro,2024-01-28,20,False
U56977,pro,2024-01-16,20,True
U56978,pro,2024-01-23,20,False
U56986,team,2024-01-13,20,False
U56996,pro,2024-01-26,40,False
U57003,pro,2024-01-19,20,True
U57005,team,2024-01-18,40,False
U57008,pro,2024-01-14,20,False
U57014,team,2024-01-21,20,False
U57017,team,2024-01-29,40,False
U57020,pro,2024-01-21,20,False
U57021,pro,2024-01-15,20,False
U57024,pro,2024-01-19,20,False
U57026,pro,2024-01-11,20,True
U57028,pro,2024-01-29,20,False
U57029,team,2024-01-18,20,False
U57030,team,2024-01-13,20,False
U57036,team,2024-01-29,20,False
U57037,team,2024-01-12,20,False
U57038,team,2024-01-19,20,False
U57041,pro,2024-01-19,20,False
U57045,pro,2024-01-19,20,False
U57052,pro,2024-01-21,20,False
U57059,team,2024-01-20,20,False
U57064,team,2024-01-19,20,False
U57069,pro,2024-01-27,20,False
U57070,pro,2024-01-25,20,True
U57084,team,2024-01-20,40,False
U57100,team,2024-01-20,20,True
U57120,team,2024-01-28,40,True
U57129,pro,2024-01-22,20,False
U57139,pro,2024-01-21,20,False
U57143,pro,2024-01-16,20,False
U57148,team,2024-01-14,20,False
U57150,pro,2024-01-19,20,False
U57154,pro,2024-01-23,20,False
U57157,pro,2024-01-23,40,False
U57158,team,2024-01-17,40,False
U57160,pro,2024-01-20,40,False
U57168,pro,2024-01-20,20,False
U57171,pro,2024-01-19,40,False
U57175,team,2024-01-15,40,False
U57179,pro,2024-01-17,20,False
U57181,pro,2024-01-22,20,False
U57185,team,2024-01-25,40,False
U57186,team,2024-01-23,20,False
U57189,pro,2024-01-10,20,False
U57193,pro,2024-01-18,20,False
U57203,pro,2024-01-22,40,False
U57207,team,2024-01-24,40,False
U57208,pro,2024-01-13,20,True
U57209,pro,2024-01-28,20,False
U57210,team,2024-01-15,40,False
U57222,pro,2024-01-23,20,True
U57230,pro,2024-01-25,40,False
U57232,pro,2024-01-25,20,False
U57235,pro,2024-01-25,20,False
U57237,team,2024-01-25,20,True
U57249,pro,2024-01-21,20,False
U57254,team,2024-01-19,40,False
U57260,pro,2024-01-25,20,False
U57261,pro,2024-01-19,40,False
U57269,team,2024-01-13,40,False
U57282,team,2024-01-13,20,False
U57283,pro,2024-01-26,40,False
U57284,pro,2024-01-16,20,False
U57287,pro,2024-01-20,20,False
U57289,pro,2024-01-20,40,False
U57290,pro,2024-01-28,20,False
U57291,pro,2024-01-19,40,True
U57296,pro,2024-01-20,20,False
U57302,team,2024-01-22,40,False
U57304,pro,2024-01-10,20,False
U57305,team,2024-01-27,20,False
U57307,pro,2024-01-28,20,False
U57310,pro,2024-01-20,20,False
U57311,pro,2024-01-24,40,False
U57312,pro,2024-01-29,20,False
U57327,pro,2024-01-29,20,False
U57334,team,2024-01-17,20,False
U57335,pro,2024-01-13,40,False
U57336,pro,2024-01-10,20,True
U57343,team,2024-01-29,20,False
U57344,pro,2024-01-24,40,False
U57348,pro,2024-01-12,20,False
U57354,pro,2024-01-15,20,False
U57391,team,2024-01-12,20,False
U57393,pro,2024-01-20,20,False
U57397,team,2024-01-16,20,False
U57398,team,2024-01-19,20,False
U57404,pro,2024-01-21,40,False
U57406,team,2024-01-26,20,False
U57419,team,2024-01-28,20,False
U57431,team,2024-01-20,20,True
U57435,pro,2024-01-19,20,False
U57438,pro,2024-01-10,20,False
U57440,team,2024-01-16,40,False
U57446,pro,2024-01-11,20,True
U57456,pro,2024-01-13,20,False
U57460,pro,2024-01-24,20,False
U57464,pro,2024-01-10,20,False
U57467,pro,2024-01-18,40,False
U57469,team,2024-01-19,20,False
U57470,pro,2024-01-10,20,False
U57487,pro,2024-01-16,20,False
U57497,pro,2024-01-11,20,False
U57501,pro,2024-01-27,40,True
U57521,pro,2024-01-23,20,False
U57530,pro,2024-01-25,20,False
U57535,pro,2024-01-19,20,False
U57538,pro,2024-01-17,40,False
U57539,team,2024-01-18,40,True
U57540,pro,2024-01-28,20,False
U57564,pro,2024-01-17,20,True
U57569,team,2024-01-28,40,False
U57575,team,2024-01-26,20,False
U57585,pro,2024-01-25,20,False
U57592,pro,2024-01-20,40,False
U57604,pro,2024-01-11,20,False
U57610,team,2024-01-15,20,False
U57614,pro,2024-01-26,20,False
U57617,team,2024-01-22,40,False
U57623,pro,2024-01-13,40,False
U57634,pro,2024-01-23,20,False
U57640,pro,2024-01-25,20,False
U57649,pro,2024-01-10,40,False
U57659,pro,2024-01-13,20,True
U57661,pro,2024-01-11,40,False
U57662,pro,2024-01-21,20,False
U57669,team,2024-01-19,20,False
U57675,pro,2024-01-18,40,False
U57680,pro,2024-01-23,40,False
U57690,pro,2024-01-15,20,False
U57702,pro,2024-01-13,20,False
U57709,pro,2024-01-12,20,False
U57711,team,2024-01-11,40,False
U57713,team,2024-01-12,40,True
U57720,pro,2024-01-28,20,False
U57721,team,2024-01-25,40,False
U57727,pro,2024-01-25,20,False
U57728,pro,2024-01-28,40,False
U57740,pro,2024-01-28,20,False
U57746,team,2024-01-10,20,False
U57747,pro,2024-01-18,20,False
U57758,pro,2024-01-21,20,False
U57761,pro,2024-01-20,20,False
U57767,pro,2024-01-27,20,False
U57768,pro,2024-01-21,20,True
U57771,pro,2024-01-13,40,False
U57779,pro,2024-01-12,20,True
U57781,pro,2024-01-18,20,False
U57785,pro,2024-01-21,20,True
U57794,team,2024-01-23,40,False
U57800,pro,2024-01-25,20,False
U57802,team,2024-01-29,40,False
U57803,pro,2024-01-20,20,False
U57806,team,2024-01-20,40,False
U57809,team,2024-01-18,20,True
U57818,pro,2024-01-27,20,False
U57823,team,2024-01-10,20,False
U57824,team,2024-01-23,20,False
U57833,team,2024-01-28,20,False
U57841,team,2024-01-23,20,False
U57845,team,2024-01-25,20,False
U57846,team,2024-01-12,20,False
U57852,team,2024-01-26,20,False
U57855,pro,2024-01-13,40,False
U57868,pro,2024-01-28,40,True
U57898,pro,2024-01-26,20,False
U57904,pro,2024-01-23,20,False
U57911,pro,2024-01-18,20,False
U57923,pro,2024-01-22,40,False
U57925,team,2024-01-25,20,False
U57937,pro,2024-01-29,20,False
U57948,pro,2024-01-21,20,False
U57962,pro,2024-01-17,20,False
U57965,team,2024-01-16,20,False
U57970,pro,2024-01-14,40,False
U57974,team,2024-01-24,20,False
U57984,pro,2024-01-12,20,False
U57986,pro,2024-01-13,20,False
U57989,pro,2024-01-26,20,False
U58010,pro,2024-01-17,20,False
U58017,pro,2024-01-14,20,False
U58025,pro,2024-01-14,20,False
U58030,pro,2024-01-29,20,False
U58032,team,2024-01-16,40,False
U58034,pro,2024-01-10,40,False
U58035,pro,2024-01-15,20,False
U58036,pro,2024-01-17,20,False
U58037,pro,2024-01-11,20,False
U58051,team,2024-01-10,20,False
U58059,pro,2024-01-20,40,False
U58069,pro,2024-01-18,20,False
U58081,pro,2024-01-22,40,False
U58086,team,2024-01-10,40,False
U58101,team,2024-01-10,20,False
U58112,team,2024-01-26,20,False
U58117,pro,2024-01-26,40,False
U58120,pro,2024-01-23,20,False
U58121,pro,2024-01-10,40,False
U58128,pro,2024-01-26,20,False
U58138,pro,2024-01-28,20,False
U58147,pro,2024-01-18,20,True
U58150,pro,2024-01-18,20,False
U58152,pro,2024-01-26,20,False
U58154,pro,2024-01-10,20,False
U58157,pro,2024-01-17,20,False
U58158,team,2024-01-27,20,True
U58161,pro,2024-01-12,20,False
U58173,pro,2024-01-28,20,False
U58174,pro,2024-01-20,20,False
U58188,pro,2024-01-11,20,False
U58189,team,2024-01-11,40,False
U58190,pro,2024-01-20,20,False
U58199,pro,2024-01-18,20,False
U58200,pro,2024-01-12,20,False
U58204,pro,2024-01-10,40,False
U58214,team,2024-01-28,20,False
U58218,pro,2024-01-10,40,False
U58219,pro,2024-01-20,20,False
U58221,pro,2024-01-21,20,False
U58226,team,2024-01-29,20,False
U58228,pro,2024-01-23,20,False
U58230,team,2024-01-25,40,False
U58236,pro,2024-01-21,20,False
U58247,pro,2024-01-15,40,False
U58249,pro,2024-01-16,20,True
U58261,pro,2024-01-28,40,False
U58264,pro,2024-01-12,20,False
U58265,pro,2024-01-25,40,False
U58272,pro,2024-01-11,20,False
U58275,pro,2024-01-15,40,False
U58290,pro,2024-01-24,20,False
U58292,pro,2024-01-10,20,False
U58295,team,2024-01-28,20,True
U58307,pro,2024-01-18,20,False
U58309,pro,2024-01-20,40,False
U58312,team,2024-01-29,20,False
U58313,pro,2024-01-26,20,False
U58316,team,2024-01-27,40,False
U58325,pro,2024-01-26,20,False
U58327,pro,2024-01-19,20,False
U58334,pro,2024-01-24,20,False
U58335,team,2024-01-16,20,True
U58336,pro,2024-01-19,40,False
U58349,pro,2024-01-15,40,True
U58354,pro,2024-01-22,40,False
U58355,pro,2024-01-26,20,False
U58363,pro,2024-01-19,20,False
U58369,pro,2024-01-12,20,False
U58380,pro,2024-01-15,20,False
U58383,pro,2024-01-11,20,False
U58399,pro,2024-01-19,20,True
U58411,pro,2024-01-22,20,False
U58413,pro,2024-01-28,40,True
U58414,pro,2024-01-25,40,True
U58417,pro,2024-01-12,20,False
U58427,pro,2024-01-12,20,False
U58432,team,2024-01-19,20,False
U58440,team,2024-01-18,20,False
U58448,pro,2024-01-20,20,False
U58455,pro,2024-01-29,40,False
U58458,team,2024-01-24,20,False
U58462,team,2024-01-21,40,False
U58463,team,2024-01-23,20,False
U58470,team,2024-01-19,20,True
U58478,pro,2024-01-12,20,False
U58479,pro,2024-01-25,20,False
U58483,pro,2024-01-26,20,False
U58492,team,2024-01-18,20,False
U58493,team,2024-01-25,40,False
U58498,team,2024-01-11,40,False
U58501,pro,2024-01-22,40,False
U58504,pro,2024-01-19,40,False
U58506,pro,2024-01-21,20,False
U58507,pro,2024-01-13,20,False
U58511,team,2024-01-11,20,False
U58515,pro,2024-01-27,40,False
U58516,team,2024-01-29,20,False
U58527,team,2024-01-29,20,False
U58538,pro,2024-01-15,20,False
U58551,pro,2024-01-14,20,True
U58552,pro,2024-01-18,20,False
U58561,pro,2024-01-14,20,False
U58565,team,2024-01-24,40,False
U58574,pro,2024-01-10,40,False
U58575,pro,2024-01-20,20,True
U58576,pro,2024-01-18,40,False
U58577,team,2024-01-13,40,False
U58578,team,2024-01-19,20,False
U58580,pro,2024-01-12,20,False
U58594,pro,2024-01-29,20,False
U58608,pro,2024-01-17,20,False
U58619,team,2024-01-13,40,False
U58627,pro,2024-01-29,20,False
U58630,pro,2024-01-29,20,False
U58631,team,2024-01-16,20,False
U58633,pro,2024-01-22,40,False
U58642,pro,2024-01-18,40,False
U58644,team,2024-01-11,20,False
U58649,pro,2024-01-27,40,False
U58658,team,2024-01-23,40,False
U58670,pro,2024-01-29,20,False
U58671,pro,2024-01-11,20,False
U58673,pro,2024-01-22,40,False
U58686,team,2024-01-20,40,False
U58687,team,2024-01-11,20,False
U58688,pro,2024-01-18,40,False
U58702,team,2024-01-19,20,False
U58712,pro,2024-01-19,20,False
U58716,team,2024-01-21,40,True
U58729,pro,2024-01-21,20,False
U58733,team,2024-01-19,20,False
U58736,pro,2024-01-29,20,False
U58738,pro,2024-01-25,20,True
U58741,pro,2024-01-18,20,True
U58743,pro,2024-01-26,20,True
U58746,team,2024-01-15,20,False
U58752,pro,2024-01-28,40,False
U58757,pro,2024-01-15,20,False
U58759,pro,2024-01-14,20,False
U58764,pro,2024-01-25,20,False
U58772,pro,2024-01-22,20,False
U58786,pro,2024-01-21,20,False
U58787,pro,2024-01-24,40,False
U58799,pro,2024-01-16,40,False
U58803,team,2024-01-17,20,False
U58804,team,2024-01-24,20,False
U58816,pro,2024-01-22,20,False
U58818,pro,2024-01-26,20,False
U58819,pro,2024-01-25,40,True
U58830,team,2024-01-18,20,True
U58833,pro,2024-01-17,20,False
U58838,pro,2024-01-17,20,False
U58840,pro,2024-01-22,20,False
U58845,pro,2024-01-21,20,True
U58852,pro,2024-01-18,40,False
U58859,pro,2024-01-17,40,True
U58860,pro,2024-01-26,40,False
U58863,team,2024-01-16,40,False
U58873,pro,2024-01-23,20,True
U58874,pro,2024-01-22,40,False
U58889,team,2024-01-17,40,False
U58892,pro,2024-01-19,20,False
U58894,pro,2024-01-26,40,False
U58897,team,2024-01-20,20,False
U58903,team,2024-01-13,20,False
U58905,pro,2024-01-27,20,False
U58906,pro,2024-01-24,20,False
U58908,team,2024-01-16,40,True
U58909,team,2024-01-22,40,False
U58910,pro,2024-01-15,20,False
U58915,pro,2024-01-27,20,False
U58918,pro,2024-01-11,40,False
U58923,pro,2024-01-16,20,False
U58937,pro,2024-01-21,20,False
U58939,pro,2024-01-11,40,False
U58944,pro,2024-01-17,20,False
U58945,pro,2024-01-15,20,False
U58952,pro,2024-01-13,20,False
U58955,pro,2024-01-25,20,False
U58958,pro,2024-01-16,20,False
U58966,pro,2024-01-21,40,True
U58969,team,2024-01-27,20,False
U58973,pro,2024-01-13,20,False
U58979,pro,2024-01-20,40,False
U58985,team,2024-01-11,20,False
U58993,team,2024-01-15,40,False
U58994,pro,2024-01-26,20,True
U59003,team,2024-01-16,20,False
U59008,pro,2024-01-11,20,False
U59009,team,2024-01-20,40,False
U59011,team,2024-01-25,40,False
U59014,pro,2024-01-13,20,False
U59016,pro,2024-01-15,20,False
U59022,pro,2024-01-22,20,True
U59029,pro,2024-01-29,20,False
U59030,pro,2024-01-26,40,False
U59039,team,2024-01-17,20,False
U59046,team,2024-01-13,20,False
U59048,team,2024-01-26,20,False
U59053,pro,2024-01-12,20,False
U59060,pro,2024-01-26,20,False
U59066,team,2024-01-16,20,False
U59068,team,2024-01-21,20,False
U59087,pro,2024-01-25,20,False
U59089,pro,2024-01-14,20,False
U59091,pro,2024-01-23,40,True
U59096,pro,2024-01-26,20,True
U59097,pro,2024-01-14,20,False
U59108,team,2024-01-17,20,False
U59110,pro,2024-01-19,20,False
U59128,pro,2024-01-13,40,False
U59129,pro,2024-01-18,20,False
U59134,pro,2024-01-20,20,True
U59136,team,2024-01-19,20,False
U59148,team,2024-01-18,20,False
U59152,pro,2024-01-23,20,False
U59153,pro,2024-01-12,40,False
U59154,pro,2024-01-24,20,False
U59160,pro,2024-01-22,20,False
U59178,pro,2024-01-15,20,False
U59181,pro,2024-01-16,40,False
U59192,pro,2024-01-18,40,False
U59202,pro,2024-01-17,40,False
U59203,team,2024-01-22,20,False
U59208,pro,2024-01-13,20,False
U59214,pro,2024-01-26,20,False
U59215,team,2024-01-20,40,False
U59222,team,2024-01-22,20,False
U59226,pro,2024-01-12,40,False
U59227,pro,2024-01-17,20,False
U59234,pro,2024-01-17,40,False
U59243,team,2024-01-28,40,False
U59245,pro,2024-01-11,20,False
U59248,team,2024-01-20,20,True
U59250,pro,2024-01-16,20,False
U59256,pro,2024-01-18,20,False
U59258,team,2024-01-26,20,False
U59263,pro,2024-01-29,20,False
U59276,pro,2024-01-28,40,False
U59286,pro,2024-01-20,40,False
U59292,pro,2024-01-29,20,False
U59308,pro,2024-01-11,20,False
U59311,pro,2024-01-21,40,False
U59314,team,2024-01-12,20,False
U59318,pro,2024-01-27,20,False
U59320,pro,2024-01-27,40,False
U59322,team,2024-01-12,20,False
U59325,pro,2024-01-28,20,True
U59328,team,2024-01-18,20,False
U59338,team,2024-01-28,20,False
U59347,pro,2024-01-17,20,False
U59348,pro,2024-01-17,40,False
U59365,team,2024-01-16,20,False
U59371,team,2024-01-17,20,False
U59375,team,2024-01-22,40,False
U59382,pro,2024-01-29,20,False
U59388,pro,2024-01-28,40,False
U59394,team,2024-01-19,20,False
U59397,team,2024-01-17,20,False
U59416,pro,2024-01-24,20,False
U59423,pro,2024-01-10,20,False
U59425,pro,2024-01-21,40,False
U59433,team,2024-01-15,20,False
U59439,team,2024-01-22,20,False
U59441,pro,2024-01-17,20,False
U59443,team,2024-01-29,20,False
U59445,team,2024-01-23,40,True
U59454,pro,2024-01-12,40,False
U59463,pro,2024-01-12,20,False
U59468,pro,2024-01-29,40,False
U59471,team,2024-01-22,20,False
U59476,team,2024-01-24,20,False
U59478,team,2024-01-26,20,False
U59482,pro,2024-01-11,40,False
U59486,pro,2024-01-18,20,False
U59487,pro,2024-01-21,40,False
U59490,team,2024-01-14,20,False
U59497,team,2024-01-21,20,False
U59502,pro,2024-01-18,20,False
U59512,pro,2024-01-23,20,False
U59515,team,2024-01-22,40,False
U59517,pro,2024-01-29,40,False
U59527,pro,2024-01-12,20,True
U59531,team,2024-01-27,20,True
U59534,team,2024-01-12,20,False
U59535,pro,2024-01-19,40,False
U59542,pro,2024-01-23,20,False
U59548,pro,2024-01-22,20,False
U59550,team,2024-01-11,20,False
U59555,pro,2024-01-18,20,False
U59561,team,2024-01-26,40,False
U59569,pro,2024-01-15,20,False
U59570,pro,2024-01-29,40,True
U59574,pro,2024-01-24,20,False
U59578,pro,2024-01-13,20,False
U59596,pro,2024-01-22,20,False
U59597,team,2024-01-12,20,False
U59598,pro,2024-01-23,20,False
U59600,team,2024-01-22,40,False
U59603,team,2024-01-24,20,False
U59614,pro,2024-01-16,20,True
U59616,team,2024-01-11,20,False
U59617,pro,2024-01-14,40,False
U59625,pro,2024-01-12,20,False
U59626,pro,2024-01-11,20,False
U59628,team,2024-01-27,20,False
U59631,team,2024-01-23,20,False
U59633,pro,2024-01-22,20,False
U59635,pro,2024-01-12,20,False
U59640,pro,2024-01-27,20,False
U59647,pro,2024-01-17,20,False
U59651,pro,2024-01-28,20,True
U59654,pro,2024-01-10,40,False
U59657,team,2024-01-28,40,False
U59669,team,2024-01-18,20,False
U59678,pro,2024-01-19,20,True
U59683,pro,2024-01-17,40,False
U59686,pro,2024-01-10,20,False
U59687,team,2024-01-27,20,False
U59697,pro,2024-01-26,20,True
U59699,pro,2024-01-10,40,False
U59701,pro,2024-01-17,40,False
U59709,team,2024-01-25,20,False
U59724,team,2024-01-15,20,False
U59731,team,2024-01-16,20,False
U59750,pro,2024-01-23,20,False
U59753,pro,2024-01-26,20,False
U59754,pro,2024-01-21,20,False
U59755,pro,2024-01-22,20,False
U59760,pro,2024-01-24,20,False
U59761,pro,2024-01-13,40,False
U59763,team,2024-01-22,40,False
U59768,pro,2024-01-19,40,False
U59776,team,2024-01-24,20,False
U59779,pro,2024-01-19,40,False
U59781,pro,2024-01-20,20,False
U59786,pro,2024-01-14,20,False
U59788,team,2024-01-26,40,False
U59794,team,2024-01-10,20,False
U59797,pro,2024-01-28,40,True
U59798,pro,2024-01-10,40,False
U59802,pro,2024-01-21,40,False
U59806,pro,2024-01-28,20,False
U59808,pro,2024-01-10,40,False
U59813,team,2024-01-18,40,False
U59817,pro,2024-01-19,40,True
U59833,team,2024-01-13,20,False
U59842,pro,2024-01-12,40,False
U59846,pro,2024-01-28,20,False
U59854,pro,2024-01-24,40,True
U59857,pro,2024-01-14,20,False
U59865,pro,2024-01-15,20,False
U59873,pro,2024-01-17,40,False
U59888,pro,2024-01-17,20,True
U59892,pro,2024-01-18,20,False
U59894,pro,2024-01-24,20,False
U59895,team,2024-01-14,40,False
U59899,pro,2024-01-14,20,False
U59908,pro,2024-01-25,20,False
U59916,pro,2024-01-27,20,False
U59919,team,2024-01-15,20,False
U59921,pro,2024-01-29,20,False
U59931,pro,2024-01-22,40,False
U59935,pro,2024-01-12,40,False
U59939,pro,2024-01-11,20,True
U59942,team,2024-01-15,20,False
U59945,team,2024-01-14,20,False
U59948,pro,2024-01-28,40,False
U59951,pro,2024-01-15,40,False
U59958,pro,2024-01-11,40,False
U59963,team,2024-01-21,20,False
U59972,pro,2024-01-18,20,False
U59980,pro,2024-01-22,20,False
U59984,team,2024-01-23,20,False
U59986,pro,2024-01-27,20,False
U59993,pro,2024-01-25,20,False
U59995,pro,2024-01-28,20,False
U59998,team,2024-01-26,40,False
U60006,team,2024-01-10,20,False
U60026,pro,2024-01-10,20,True
U60032,pro,2024-01-11,20,False
U60033,team,2024-01-23,20,True
U60043,pro,2024-01-10,20,False
U60044,pro,2024-01-15,40,False
U60052,team,2024-01-10,20,False
U60053,pro,2024-01-21,20,False
U60055,pro,2024-01-10,40,True
U60056,team,2024-01-11,20,False
U60069,pro,2024-01-16,20,False
U60070,pro,2024-01-21,20,False
U60081,pro,2024-01-18,20,False
U60091,pro,2024-01-21,40,False
U60099,pro,2024-01-11,40,False
U60102,pro,2024-01-17,40,True
U60109,pro,2024-01-29,20,False
U60117,team,2024-01-10,20,False
U60125,pro,2024-01-12,20,False
U60127,pro,2024-01-28,20,False
U60131,pro,2024-01-22,20,False
U60133,pro,2024-01-19,20,False
U60135,pro,2024-01-16,20,False
U60138,team,2024-01-10,40,False
U60142,team,2024-01-10,20,True
U60150,pro,2024-01-23,20,False
U60162,pro,2024-01-27,20,False
U60165,pro,2024-01-28,20,False
U60183,team,2024-01-20,40,False
U60186,pro,2024-01-18,40,False
U60188,pro,2024-01-26,40,True
U60192,pro,2024-01-21,40,False
U60193,team,2024-01-12,40,False
U60204,pro,2024-01-24,40,False
U60208,team,2024-01-20,20,False
U60210,pro,2024-01-17,40,False
